blms_id,blms_parcel,blms_loc_no,blms_loc_street,blms_dba,bldt_lic_text2,bldt_lic_text3,bldt_lic_text6,bldt_lic_text7,xcoord,ycoord,geom
16645,186623056,432,NEW BRITAIN AV,LA PARADA MARKET,FOOD - CLASS 3,,,,1014397,830261,"(41.739713975896, -72.697248584159)"
10175,252671030,37,BUSHNELL ST,SOUTH END SOCIAL CLUB,FOOD - CLASS 2,PRIVATE CLUB,SEATING CAPACITY 60,LIQUOR,1019709,830568,"(41.740545932629, -72.677784186477)"
17041,199219154,651,ALBANY AV,EDWARD GROCERY,FOOD - CLASS 2,,,,1017064,844302,"(41.778241524582, -72.687439303027)"
10140,170024161,655,BLUE HILLS AV,COLLADO FOOD MARKET,FOOD - CLASS 2,GROCERY,,,1014781,853973,"(41.804785473048, -72.695787079065)"
13910,231661052,764,MAPLE AV,GREAT WALL CHINESE RESTAURANT,FOOD - CLASS 4,RESTAURANT,,,1017870,830043,"(41.739109200303, -72.684523927234)"
14661,176195004,351,WOODLAND ST,ANDY'S MART,FOOD - CLASS 3,,,,1014198,844640,"(41.779174302655, -72.697945994439)"
13339,198202016,949,ALBANY AV,ALBANY AVENUE SHELL,FOOD - CLASS 1,CONVENIENCE,,,1015687,845119,"(41.780486215387, -72.692485718013)"
17128,268344003,915,MAIN ST,BK' C & W DOWNTOWN,FOOD - CLASS 4,,DES. ALT=ABRAHAM CALLASQUILLO,,1020918,840455,"(41.76767579588, -72.67332214182)"
10090,245345121,114,ASYLUM ST,MCKINNON'S CAFE,FOOD - CLASS 4,CAFE',SEATING CAPACITY 75,LIQUOR,1020361,840341,"(41.767364287636, -72.675364262761)"
16226,219224171,209,CAPEN ST,FELO SUPER DELI,FOOD - CLASS 1,,,,1018387,847080,"(41.7858623594, -72.682580924918)"
14994,249558337,7,CONGRESS ST,CLOUD KITCHEN LLC,FOOD - CLASS 3,LOUNGE,,,1020105,835927,"(41.755251648181, -72.676316459021)"
10242,241166082,35,ELMER ST,ELMER MARKET,FOOD - CLASS 2,GROCERY,,,1020233,847007,"(41.785657876942, -72.675812484)"
14391,186623058,418,NEW BRITAIN AV,SALUD ES EXITO,FOOD - CLASS 2,,,,1014540,830365,"(41.739999141884, -72.696724389178)"
11176,276815131,690,WETHERSFIELD AV,CVS PHARMACY #1948,FOOD - CLASS 1,,,,1021586,829463,"(41.737508979474, -72.670910374412)"
10230,245344113,280,TRUMBULL ST,COMPASS/EUREST PRUDENTIAL,FOOD - CLASS 4,CAFETERIA,,,1020648,840557,"(41.767956365358, -72.674311535849)"
10463,210763199,908,MAPLE AV,CVS PHARMACY #840,FOOD - CLASS 1,PHARMACY,,,1017217,828294,"(41.734310762299, -72.686921210744)"
17124,247454133,10,CAPITOL AV,REPUBLIC RESTAURANT,FOOD - CLASS 4,,,,1020441,837999,"(41.760937003736, -72.675078457099)"
17647,269346002,15,ASYLUM AV,SEA TEA IMPROV,FOOD - CLASS 1,,,,1020872,840007,"(41.766446473727, -72.673492214832)"
10513,248555082,33,PARK ST,DANNY'S MARKET,FOOD - CLASS 2,GROCERY,,,1020048,836594,"(41.757082216926, -72.67652328126)"
10256,179320253,190,FARMINGTON AV,FAMILY DOLLAR STORE #25055,FOOD - CLASS 1,VARIETY,,,1015287,840578,"(41.768025208526, -72.693963061331)"
16216,204420080,842,PARK ST,AFRICAN CITY SUPERMARKET II,FOOD - CLASS 1,,,,1016046,837028,"(41.758281641612, -72.691189682597)"
14383,269362005,600,MAIN ST,HEALTHY SOURCE FOOD SERVICE,FOOD - CLASS 4,,,,1020868,839060,"(41.76384765464, -72.67350994982)"
10681,226549136,182,WASHINGTON ST,"Q.M. ENTERPRISES, LLC",FOOD - CLASS 2,,,,1018529,836539,"(41.756934692087, -72.682090632505)"
15290,248555084,83,PARK ST,ANTOJITOS DONDE JULIO,FOOD - CLASS 4,FOOD SERVICE,,,1019860,836622,"(41.757159493272, -72.677212221806)"
16099,249560178,25,FRANKLIN AV,J & D MARKET LLC,FOOD - CLASS 3,,,,1019638,834575,"(41.751542457698, -72.678032109172)"
15607,206532004,114,VERNON ST,GOLDBERG'S ON CAMPUS,FOOD - CLASS 4,,,,1015993,834468,"(41.751256376725, -72.691390297994)"
10171,220228110,139,BROOK ST,FOUR CORNERS MARKET LLC,FOOD - CLASS 4,,,,1018263,844829,"(41.779685286723, -72.683041987778)"
16476,276802047,675,WETHERSFIELD AV,THREE STARS FOOD MART INC,FOOD - CLASS 3,,,,1021406,829414,"(41.737374959598, -72.671570044558)"
10826,245333067,356,ASYLUM ST,"PIGS EYE PUB, LLC",FOOD - CLASS 2,CAFE',SEATING CAPACITY 75,LIQUOR,1019237,840460,"(41.767693447144, -72.679484064641)"
14933,245333072,191,ANN UCCELLO ST,THE RUSSIAN LADY,FOOD - CLASS 3,,,,1019626,840608,"(41.768098718842, -72.678057678522)"
10705,274687061,400,WETHERSFIELD AV,BURR ELEMENTARY SCHOOL,FOOD - CLASS 3,SCHOOL,SEATING CAPACITY 220,,1021092,832173,"(41.74494723515, -72.67271147461)"
17556,254809239,584,FRANKLIN AV,KATTY GROCERY,FOOD - CLASS 2,,,,1020678,827644,"(41.732519339508, -72.674243064812)"
11040,113370033,2074,PARK ST,"CASA LISBOA, LLC",FOOD - CLASS 4,RESTAURANT,SEATING CAPACITY 100,,1009888,836337,"(41.756394637028, -72.713760474596)"
11046,140588001,495,FLATBUSH AV,SUBWAY,FOOD - CLASS 3,RESTAURANT,,,1009878,830345,"(41.739950879475, -72.713806322841)"
17733,262123063,2739,MAIN ST,NY GYROS,FOOD - CLASS 2,,,,1021765,849018,"(41.791172836758, -72.670188353847)"
10456,232763022,920,MAPLE AV,FIRST & LAST BAKERY,FOOD - CLASS 4,BAKERY,SEATING CAPACITY 50,,1017190,828168,"(41.733965035743, -72.687020468223)"
15432,245333071,181,ANN UCCELLO ST,ROCKING HORSE SALOON,FOOD - CLASS 2,,,,1019627,840565,"(41.767980713039, -72.678054144104)"
13945,177251005,150,WOODLAND ST,WOODLAND PIZZA,FOOD - CLASS 3,RESTAURANT,,,1014117,843860,"(41.777033907709, -72.698244676181)"
15029,198208114,860,ALBANY AV,SMOKE N DELI,FOOD - CLASS 2,,,,1016157,845061,"(41.780326176982, -72.690762673404)"
16010,299695010,91,BRAINARD RD,LAUNCH TRAMPOLINE PARK CT LLC,FOOD - CLASS 3,,,,1024422,829422,"(41.737388872359, -72.660519626272)"
10372,245346127,150,TRUMBULL ST,"MAX'S CATERING, LLC.",FOOD - CLASS 4,CATERER,DES ALT = LABONTE BANAS,,1020325,840070,"(41.766620674324, -72.675497081323)"
14912,229648091,1,NEW BRITAIN AV,CHINA GARDEN,FOOD - CLASS 4,FOOD SERVICE,,,1018156,832941,"(41.747061553775, -72.683467841488)"
13279,245338094,1,CIVIC CENTER PLAZA,DUNKIN DONUTS,FOOD - CLASS 2,QFO =,,,1020084,840394,"(41.767510385961, -72.676379474519)"
10548,159399026,1620,PARK ST,HARTFORD OIL CORPORATION,FOOD - CLASS 2,CONVENIENCE,,,1012066,836784,"(41.757618548289, -72.705777266555)"
15315,169028150,660,BLUE HILLS AV,CARLA'S SUPERMARKET,FOOD - CLASS 2,GROCERY,,,1014929,854119,"(41.805185877306, -72.695243913688)"
10602,314693002,101,RESERVE RD,CASH & CARRY,FOOD - CLASS 1,WHOLESALE,,,1025252,833358,"(41.748187997133, -72.657463127465)"
10611,294470084,437,SHELDON ST,OPEN HEARTH ASSOCIATION,FOOD - CLASS 4,REHAB,,,1022863,837109,"(41.758488490967, -72.666204369992)"
13293,140588002,475,FLATBUSH AV,5 STAR FARMERS MARKET,FOOD - CLASS 4,,,,1010515,831221,"(41.742354123045, -72.711470879655)"
17191,232762021,894,MAPLE AV,TWO STAR FOOD MART,FOOD - CLASS 4,,,,1017316,828540,"(41.734985660582, -72.686557838607)"
17287,133307033,550,FARMINGTON AV,WING STOP,FOOD - CLASS 4,,,,1010798,840024,"(41.766511696618, -72.710419134388)"
14951,251665108,181,FRANKLIN AV,SELECT FOOD MART LLC,FOOD - CLASS 1,,,,1019853,832564,"(41.746023203432, -72.677250398416)"
10350,137479079,5,GREENWOOD ST,PARK PLACE HEALTH CENTER,FOOD - CLASS 4,CONVALESCENT,SEATING CAPACITY 150,,1010909,835747,"(41.754774275228, -72.710019510267)"
10695,307129004,102,WESTON ST,BURGER KING,FOOD - CLASS 3,RESTAURANT,SEATING CAPACITY 86,,1024440,847869,"(41.788012487314, -72.660383580392)"
10301,252682228,342,FRANKLIN AV,PARRILLA Y SABORES RESTAURANT,FOOD - CLASS 4,RESTAURANT,SEATING CAPACITY 76,,1020274,830713,"(41.740942540605, -72.67571351286)"
14228,176198132,1135,ALBANY AV,RAINBOW VARIETY,FOOD - CLASS 2,VARIETY,,,1014890,845545,"(41.781656691377, -72.695406824218)"
10527,204430213,630,PARK ST,BROASTERANT,FOOD - CLASS 3,RESTAURANT,SEATING CAPACITY 35,,1017080,836987,"(41.758167132003, -72.68740007182)"
10137,125001001,200,BLOOMFIELD AV,UNIVERSITY OF HARTFORD - SUBWAY,FOOD - CLASS 3,RESTAURANT,,,1009980,850173,"(41.794364237674, -72.71340181704)"
15446,263127011,2543,MAIN ST,LILLIAN GROCERY,FOOD - CLASS 2,,,,1021131,848209,"(41.788954315435, -72.672515873097)"
11339,285074008,2940,MAIN ST,JERK PIT CAFE AND CATERING LLC,FOOD - CLASS 4,,,,1022574,849531,"(41.792578551691, -72.667219974295)"
17398,140588001,495,FLATBUSH AV,AUNTIE ANNE'S PRETZELS,FOOD - CLASS 3,,DES ALT = WILMARIE FABERELE,,1009878,830345,"(41.739950879475, -72.713806322841)"
11673,245333068,338,ASYLUM ST,HOMEWOOD SUITES,FOOD - CLASS 3,FOOD SERVICE,,,1019329,840454,"(41.767676774111, -72.679146843328)"
14438,314693002,101,RESERVE RD,HEART OF THE HARVEST INC.,FOOD - CLASS 2,,,,1025252,833358,"(41.748187997133, -72.657463127465)"
17370,244290104,1214,MAIN ST,DUNKIN DONUTS PARK - HUCK'S HOT CORNER,FOOD - CLASS 3,,,,1020655,841827,"(41.771441574375, -72.674281797024)"
10853,202416001,151,FARMINGTON AV,AETNA EMPLOYEE STORE,FOOD - CLASS 1,CONVENIENCE,,,1015758,840167,"(41.766896461208, -72.69223754309)"
17375,220227099,179,MATHER ST,D & D SUPERMARKET,FOOD - CLASS 4,,,,1017896,844980,"(41.780100443451, -72.684387106253)"
11149,175197065,1166,ALBANY AV,PASTRY DYNAMICS,FOOD - CLASS 4,,,,1014759,845767,"(41.782266143859, -72.695886617233)"
17346,244290104,1214,MAIN ST,DUNKIN DONUT PARK - POPCORN 1,FOOD - CLASS 2,,,,1020655,841827,"(41.771441574375, -72.674281797024)"
17371,244290104,1214,MAIN ST,DUNKIN DONUTS PARK - DARK BLUES DINER,FOOD - CLASS 3,,,,1020655,841827,"(41.771441574375, -72.674281797024)"
16153,205543120,1180,BROAD ST,BROADSTREET MART,FOOD - CLASS 3,,,,1017250,835173,"(41.753188665114, -72.686781868896)"
17437,247452211,485,MAIN ST,THYMESHARE LLC,FOOD - CLASS 4,,QFO = BILL NICHOLS,QFO = JAY LEWIS,1020538,838394,"(41.762020761705, -72.674721665488)"
10496,120587089,888,NEW BRITAIN AV,MERCURY MINI MART-CITGO,FOOD - CLASS 1,CONVENIENCE,SEATING CAPACITY 1,,1009986,827464,"(41.732044439619, -72.71341507228)"
12154,202423077,405,CAPITOL AV,LA PALOMA SABANERA,FOOD - CLASS 4,RESTAURANT,,,1016683,838998,"(41.76368665663, -72.688849900143)"
17781,136378021,1954,PARK ST,CHINA JADE,FOOD - CLASS 4,,,,1010578,836375,"(41.756498098594, -72.711231562298)"
10571,113370031,2120,PARK ST,"7-ELEVEN, INC",FOOD - CLASS 4,,,,1009656,836500,"(41.756842218835, -72.714610509471)"
16391,269360016,40,FRONT ST,NIXS KITCHEN AND COCKTAILS,FOOD - CLASS 4,,,,1021726,838708,"(41.762879542417, -72.670366207813)"
10068,245333072,191,ANN ST,THE MANSION,FOOD - CLASS 2,CAFE',SEATING CAPACITY 30,,1019626,840608,"(41.768098718842, -72.678057678522)"
17474,226437084,518,PARK ST,SALUD Y VIDA,FOOD - CLASS 2,,,,1017637,836975,"(41.758133075295, -72.685358644587)"
10948,245332079,100,ALLYN ST,AGAVE GRILL,FOOD - CLASS 4,RESTAURANT,SEATING CAPACITY 90,,1019562,840757,"(41.768507761617, -72.678291828391)"
10268,179318016,312,FARMINGTON AV,DOMINO'S PIZZA,FOOD - CLASS 3,RESTAURANT,,,1013750,840558,"(41.767972920954, -72.69959722115)"
17685,244284033,275,HIGH ST,M & A CONVEIENCE STORE,FOOD - CLASS 4,,,,1019823,842434,"(41.773109307222, -72.677329914203)"
15766,275681038,489,WETHERSFIELD AV,AIELLO'S KITCHEN,FOOD - CLASS 4,,,,1021059,831254,"(41.742425313765, -72.67283540513)"
17148,202423077,405,CAPITOL AV,LITTLE RIVER RESTORATIVES,FOOD - CLASS 3,,,,1016683,838998,"(41.76368665663, -72.688849900143)"
10391,269362005,600,MAIN ST,WADSWORTH ATHENEUM,FOOD - CLASS 4,RESTAURANT,SEATING CAPACITY 500,LIQUOR,1020868,839060,"(41.76384765464, -72.67350994982)"
10903,226549134,162,WASHINGTON ST,WANS CHINESE KITCHEN LLC,FOOD - CLASS 4,RESTAURANT,,,1018522,836788,"(41.757618032604, -72.682115570733)"
16648,136378021,1944,PARK ST,PARK ST CIGAR & TOBACCO SHOP LLC,FOOD - CLASS 1,,,,1010578,836375,"(41.756498098594, -72.711231562298)"
11023,140588001,507,FLATBUSH AV,MCDONALD'S,FOOD - CLASS 3,,SEATING CAPACITY 64,,1009878,830345,"(41.739950879475, -72.713806322841)"
10707,274679006,427,WETHERSFIELD AV,LAST STOP MARKET,FOOD - CLASS 2,FOOD SERVICE,,,1020936,831882,"(41.744149028386, -72.673284058863)"
12393,158403077,1400,PARK ST,PEQUENIN LLC CMRA,FOOD - CLASS 3,,,,1013150,837124,"(41.758550012813, -72.70180363602)"
10690,227550153,234,WASHINGTON ST,SUBWAY 23326,FOOD - CLASS 4,RESTAURANT,SEATING CAPACITY 1,,1018500,835848,"(41.755038455327, -72.682198905272)"
10575,160486058,101,POPE PARK HWY,SOUTHERN NEW ENGLAND ICE AND OIL,FOOD - CLASS 1,ICE,,,1012909,835642,"(41.754483352984, -72.702689903717)"
10833,248458117,221,MAIN ST,ASHLEY'S,FOOD - CLASS 4,RESTAURANT,SEATING CAPACITY 40,,1020293,837071,"(41.758390663465, -72.675623841592)"
15093,253686255,428,FRANKLIN AV,SUN SPLASH BAR & GRILL,FOOD - CLASS 4,,,,1020436,829594,"(41.737871293681, -72.675123477593)"
10038,176199191,1062,ALBANY AV,CROSS ROADS SUPERMARKET,FOOD - CLASS 2,FOOD SERVICE,,,1015318,845547,"(41.781661427172, -72.693837587642)"
17350,244290104,1214,MAIN ST,DUNKIN DONUT PARK - MINI MELTS 2,FOOD - CLASS 2,,,,1020655,841827,"(41.771441574375, -72.674281797024)"
15456,267074009,410,MARKET ST,MARKET STREET CITGO,FOOD - CLASS 1,,,,1021712,842628,"(41.773637128052, -72.670404287864)"
10554,136478146,1841,PARK ST,O CAMELO RESTAURANT,FOOD - CLASS 3,RESTAURANT,SEATING CAPACITY 75,LIQUOR,1011093,836390,"(41.756538613221, -72.709344057353)"
10615,177251005,326,SARGEANT ST,WOODLAND FISH MARKET,FOOD - CLASS 2,FISH MARKET,,,1014117,843860,"(41.777033907709, -72.698244676181)"
10338,200267157,195,GARDEN ST,THE GROWING TREE DAY CARE,FOOD - CLASS 2,DAY CARE,SEATING CAPACITY 5,,1017040,842449,"(41.773156443153, -72.687532203686)"
16715,224431013,300,CAPITOL AV,LESSING'S FOOD SERVICE/STATE LOB,FOOD - CLASS 3,,,,1018438,839069,"(41.763877912338, -72.682416898626)"
10667,206533007,81,VERNON ST,PSI UPSILON FRATERNITY,FOOD - CLASS 4,FRATERNITY,SEATING CAPACITY 50,,1016526,834359,"(41.750956240731, -72.689437287407)"
14513,198201018,964,ALBANY AV,POPEYE'S CHICKEN & BISCUITS,FOOD - CLASS 4,RESTAURANT,,,1015702,845316,"(41.781026808011, -72.692430241451)"
15282,226538102,457,PARK ST,SMOKER'S HOT SPOT CONVENIENCE LLC,FOOD - CLASS 1,,,,1017853,836874,"(41.757855457399, -72.684567262929)"
14982,253802267,450,FRANKLIN AV,YUMMY YUMMY CHINESE RESTAURANT,FOOD - CLASS 4,FOOD SERVICE,,,1020472,829229,"(41.736869541042, -72.674992735298)"
10550,136392204,1744,PARK ST,C-TOWN SUPERMARKET,FOOD - CLASS 4,GROCERY,,,1011563,836596,"(41.757103315276, -72.70762113428)"
10736,267291012,300,WINDSOR ST,TRAVELERS FIELD OFFICE,FOOD - CLASS 4,CAFETERIA,SEATING CAPACITY 5,,1021205,842494,"(41.773270662411, -72.672263379468)"
13013,268351015,30,STATE HOUSE SQ,DUNKIN' DONUTS,FOOD - CLASS 3,DONUT SHOP,,,1021033,840383,"(41.767477927768, -72.672900828561)"
10472,230658193,754,MAPLE AV,DUNKIN' DONUTS,FOOD - CLASS 3,DONUT SHOP,SEATING CAPACITY 22,,1018193,830840,"(41.741295723397, -72.683338195764)"
10009,243243047,150,ALBANY AV,AQUI ME QUEDO II,FOOD - CLASS 4,RESTAURANT,SEATING CAPACITY 60,LIQUOR,1019270,843290,"(41.775459659884, -72.679354617729)"
10184,247443023,166,CAPITOL AV,HORACE BUSHNELL CTR/PERFORMING ARTS,FOOD - CLASS 2,THEATRE,SEATING CAPACITY 5,LIQUOR,1018892,838580,"(41.762534974593, -72.680754232546)"
17010,249559039,100,RETREAT AV,JERRY'S SANDWICH SHOP,FOOD - CLASS 4,,,,1019460,835089,"(41.752953424509, -72.678682875376)"
17860,207646105,125,NEW BRITAIN AV,SAM'S FOOD MART LLC,FOOD - CLASS 1,,,,1017240,832189,"(41.744999735299, -72.686826511956)"
10050,176194074,1291,ALBANY AV,JAM SKE'S RESTAURANT,FOOD - CLASS 4,RESTAURANT,SEATING CAPACITY 8,,1014505,845470,"(41.78145152992, -72.696818570274)"
15860,268344002,901,MAIN ST,SORELLA,FOOD - CLASS 4,,,,1020918,840415,"(41.767566025159, -72.673322271929)"
10448,230651037,685,MAPLE AV,BRAVO SUPERMARKET,FOOD - CLASS 4,GROCERY,,,1018097,830984,"(41.741691104133, -72.683689549219)"
16069,226437103,510,PARK ST,QUEEN BEE'S,FOOD - CLASS 3,,,,1017715,836969,"(41.758116449165, -72.685072782844)"
17725,182410002,1200,PARK ST,DOLLAR TREE STORE #07210,FOOD - CLASS 1,,,,1014348,837222,"(41.758817035391, -72.697412601793)"
15567,245346124,89,ASYLUM ST,GINZA EXPRESS,FOOD - CLASS 4,,,,1020487,840141,"(41.766815133467, -72.674903031427)"
10382,137477037,65,MADISON AV,MY FOOD MARKET 3,FOOD - CLASS 4,GROCERY,,,1010488,835312,"(41.753581035908, -72.711563145124)"
10162,204535172,711,PARK ST,SOL DE BORINQUEN BAKERY,FOOD - CLASS 4,,,,1016686,836920,"(41.757984039856, -72.688844294505)"
10528,204430213,622,PARK ST,AQUI ME QUEDO RESTAURANT,FOOD - CLASS 4,RESTAURANT,SEATING CAPACITY = 18,,1017080,836987,"(41.758167132003, -72.68740007182)"
10014,220222036,550,ALBANY AV,R & D SERVICE CENTER,FOOD - CLASS 1,,,,1017518,844298,"(41.778229633523, -72.685774841891)"
17583,272566014,63,NORWICH ST,DUTCH POINT MINI MARKET,FOOD - CLASS 3,,,,1021608,835819,"(41.754951616842, -72.670808424685)"
17182,253802267,452,FRANKLIN AV,LOS PRIMOS GROCERY,FOOD - CLASS 2,,,,1020472,829229,"(41.736869541042, -72.674992735298)"
17429,176200188,1037,ALBANY AV,PAMPI'S CUISINE LLC,FOOD - CLASS 4,,,,1015320,845327,"(41.781057684784, -72.693830779112)"
11049,141588003,100,WILLIAM SHORTY CAMBELL ST,HARTFORD JOB CORPS ACADEMY (CAFETERIA),FOOD - CLASS 4,FOOD SERVICE,SEATING CAPACITY 111,,1010875,829966,"(41.738909588869, -72.710153886615)"
10730,133304001,25,WHITNEY ST,MO'S MIDTOWN RESTAURANT,FOOD - CLASS 3,RESTAURANT,SEATING CAPACITY 41,,1010552,839990,"(41.766418697156, -72.711320921795)"
10683,227550153,234,WASHINGTON ST,JAYMS ENTERPRISES,FOOD - CLASS 4,,,,1018500,835848,"(41.755038455327, -72.682198905272)"
17358,244290104,1214,MAIN ST,DUNKIN DONUTS PARK - REGGAE IN RIGHT 2,FOOD - CLASS 3,,,,1020655,841827,"(41.771441574375, -72.674281797024)"
16140,226437083,546,PARK ST,ANAMIL GROCERY LLC,FOOD - CLASS 4,,,,1017527,837008,"(41.758223861474, -72.685761714639)"
16283,253675196,381,FRANKLIN AV,PARADISE LLC,FOOD - CLASS 4,,,,1020205,830127,"(41.73933454863, -72.675968176483)"
10088,245340100,185,ASYLUM ST,AU BON PAIN,FOOD - CLASS 4,RESTAURANT,SEATING CAPACITY 149,,1020054,840082,"(41.766654242485, -72.676490416085)"
10423,285074005,2976,MAIN ST,SPORTSMEN ATHLETIC CLUB,FOOD - CLASS 3,SOCIAL CLUB,SEATING CAPACITY 4,LIQUOR,1022912,849751,"(41.793181392468, -72.665979726019)"
10457,232762020,888,MAPLE AV,SOUTH END PIZZA & RESTAURANT,FOOD - CLASS 4,RESTAURANT,SEATING CAPACITY 20,,1017311,828611,"(41.735180515235, -72.686575966578)"
